profession,nation,created,count
Waiter,England,2022-04-19,4.636363636363637
Waiter,England,2022-04-20,4.909090909090909
Waiter,England,2022-04-21,5.090909090909091
Waiter,England,2022-04-22,4.818181818181818
Waiter,England,2022-04-25,4.85
Waiter,England,2022-04-26,5.142857142857143
Waiter,England,2022-04-27,5.0476190476190474
Waiter,England,2022-04-28,4.9523809523809526
Waiter,England,2022-04-29,5.0
Waiter,England,2022-04-30,4.9523809523809526
Waiter,England,2022-05-02,4.8
Waiter,England,2022-05-03,4.761904761904762
Waiter,England,2022-05-04,5.238095238095238
Waiter,England,2022-05-05,5.238095238095238
Waiter,England,2022-05-06,5.333333333333333
Waiter,England,2022-05-09,5.619047619047619
Waiter,England,2022-05-10,5.545454545454546
Waiter,England,2022-05-11,5.363636363636363
Waiter,England,2022-05-12,5.454545454545454
Waiter,England,2022-05-13,5.318181818181818
Waiter,England,2022-05-16,5.318181818181818
Waiter,England,2022-05-17,5.130434782608695
Waiter,England,2022-05-18,5.434782608695652
Waiter,England,2022-05-19,5.478260869565218
Waiter,England,2022-05-20,4.956521739130435
Waiter,England,2022-05-23,5.363636363636363
Waiter,England,2022-05-24,5.3478260869565215
Waiter,England,2022-05-25,5.608695652173913
Waiter,England,2022-05-26,5.304347826086956
Waiter,England,2022-05-27,5.391304347826087
Waiter,England,2022-05-30,5.571428571428571
Waiter,England,2022-05-31,5.545454545454546
Waiter,England,2022-06-01,5.636363636363637
Waiter,England,2022-06-03,5.190476190476191
Waiter,England,2022-06-05,4.9
Waiter,England,2022-06-06,5.0476190476190474
Waiter,England,2022-06-07,4.954545454545454
Waiter,England,2022-06-08,4.636363636363637
Waiter,England,2022-06-09,4.681818181818182
Waiter,England,2022-06-10,4.7727272727272725
Waiter,England,2022-06-11,4.590909090909091
Waiter,England,2022-06-13,4.5
Waiter,England,2022-06-14,4.434782608695652
Waiter,England,2022-06-15,4.3478260869565215
Waiter,England,2022-06-16,4.434782608695652
Waiter,England,2022-06-17,4.217391304347826
Waiter,England,2022-06-20,4.2272727272727275
Waiter,England,2022-06-21,4.173913043478261
Waiter,England,2022-06-22,3.652173913043478
Waiter,England,2022-06-23,3.608695652173913
Waiter,England,2022-06-24,3.3043478260869565
Waiter,England,2022-06-27,3.5
Waiter,England,2022-06-28,3.5652173913043477
Waiter,England,2022-06-29,3.6956521739130435
Waiter,England,2022-06-30,3.652173913043478
Waiter,England,2022-07-01,3.782608695652174
Waiter,England,2022-07-04,4.086956521739131
Waiter,England,2022-07-05,4.173913043478261
Waiter,England,2022-07-06,4.043478260869565
Waiter,England,2022-07-07,4.260869565217392
Waiter,England,2022-07-08,4.565217391304348
Waiter,England,2022-07-10,4.454545454545454
Waiter,England,2022-07-11,4.590909090909091
Waiter,England,2022-07-12,4.608695652173913
Waiter,England,2022-07-13,4.608695652173913
Waiter,England,2022-07-14,4.565217391304348
Waiter,England,2022-07-15,4.565217391304348
Waiter,England,2022-07-17,4.545454545454546
Waiter,England,2022-07-18,4.521739130434782
Waiter,England,2022-07-20,4.521739130434782
Waiter,England,2022-07-21,4.565217391304348
Waiter,England,2022-07-25,4.714285714285714
Waiter,England,2022-07-26,4.590909090909091
Waiter,England,2022-07-27,4.318181818181818
Waiter,England,2022-07-28,4.181818181818182
Waiter,England,2022-07-29,4.045454545454546
Waiter,England,2022-07-30,3.909090909090909
Waiter,England,2022-07-31,3.6818181818181817
Waiter,England,2022-08-01,3.608695652173913
Waiter,England,2022-08-02,3.5416666666666665
Waiter,England,2022-08-03,3.5
Waiter,England,2022-08-04,3.5
Waiter,England,2022-08-05,3.3333333333333335
Waiter,England,2022-08-08,2.9130434782608696
Waiter,England,2022-08-09,2.9130434782608696
Waiter,England,2022-08-10,2.9565217391304346
Waiter,England,2022-08-11,2.782608695652174
Waiter,England,2022-08-12,3.1739130434782608
Waiter,England,2022-08-15,3.5
Waiter,England,2022-08-16,3.6818181818181817
Waiter,England,2022-08-17,3.8181818181818183
Waiter,England,2022-08-18,3.8260869565217392
Waiter,England,2022-08-19,4.0
Waiter,England,2022-08-20,4.391304347826087
Waiter,England,2022-08-21,4.75
Waiter,England,2022-08-22,5.12
Waiter,England,2022-08-23,5.153846153846154
Waiter,England,2022-08-24,5.3076923076923075
Waiter,England,2022-08-25,5.461538461538462
Waiter,England,2022-08-26,5.423076923076923
Waiter,England,2022-08-28,5.48
Waiter,England,2022-08-30,5.666666666666667
Waiter,England,2022-08-31,5.625
Waiter,England,2022-09-01,6.25
Waiter,England,2022-09-02,6.291666666666667
Waiter,England,2022-09-03,6.375
Waiter,England,2022-09-05,6.541666666666667
Waiter,England,2022-09-06,6.4
Waiter,England,2022-09-07,6.36
Waiter,England,2022-09-08,6.44
Waiter,England,2022-09-09,6.28
Waiter,England,2022-09-11,6.041666666666667
Waiter,England,2022-09-12,6.08
Waiter,England,2022-09-13,5.961538461538462
Waiter,England,2022-09-14,5.6923076923076925
Waiter,England,2022-09-15,5.615384615384615
Waiter,England,2022-09-16,5.538461538461538
Waiter,England,2022-09-17,5.461538461538462
Waiter,England,2022-09-19,5.0
Waiter,England,2022-09-20,4.6
Waiter,England,2022-09-21,4.64
Waiter,England,2022-09-22,4.96
Waiter,England,2022-09-23,4.84
Waiter,England,2022-09-27,4.956521739130435
Waiter,England,2022-09-28,4.916666666666667
Waiter,England,2022-09-29,4.958333333333333
Waiter,England,2022-09-30,5.041666666666667
Waiter,England,2022-10-01,4.416666666666667
Waiter,England,2022-10-03,4.086956521739131
Waiter,England,2022-10-05,4.0
Waiter,England,2022-10-06,4.0
Waiter,England,2022-10-07,4.086956521739131
Waiter,England,2022-10-10,4.181818181818182
Waiter,England,2022-10-11,4.2272727272727275
Waiter,England,2022-10-12,4.090909090909091
Waiter,England,2022-10-14,4.0476190476190474
Waiter,England,2022-10-15,3.9523809523809526
Waiter,England,2022-10-17,3.85
Waiter,England,2022-10-18,3.8095238095238093
Waiter,England,2022-10-19,3.857142857142857
Waiter,England,2022-10-20,3.9523809523809526
Waiter,England,2022-10-21,3.380952380952381
Waiter,England,2022-10-24,2.95
Waiter,England,2022-10-25,3.4761904761904763
Waiter,England,2022-10-26,3.727272727272727
Waiter,England,2022-10-27,3.6363636363636362
Waiter,England,2022-10-28,3.8636363636363638
Waiter,England,2022-10-29,3.8181818181818183
Waiter,England,2022-11-01,4.0
Waiter,England,2022-11-02,4.0
Waiter,England,2022-11-03,4.090909090909091
Waiter,England,2022-11-04,4.545454545454546
Waiter,England,2022-11-05,4.5
Waiter,England,2022-11-07,4.5
Waiter,England,2022-11-08,4.391304347826087
Waiter,England,2022-11-09,4.304347826086956
Waiter,England,2022-11-10,4.434782608695652
Waiter,England,2022-11-11,4.6521739130434785
Waiter,England,2022-11-12,4.666666666666667
Waiter,England,2022-11-14,5.173913043478261
Waiter,England,2022-11-15,5.041666666666667
